KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001100001,T001100002,T001100003,T001100004,T001100005,T001100006,T001100007,T001100008,T001100009,T001100010,T001100011,T001100012,T001100013,T001100014,T001100015,T001100016,T001100017,T001100018,T001100019,T001100020,T001100021,T001100022,T001100023,T001100024,T001100025,T001100026,T001100027,T001100028,T001100029,T001100030,T001100031,T001100032,T001100033,T001100034,T001100035,T001100036,T001100037,T001100038,T001100039,T001100040,T001100041,T001100042,T001100043,T001100044,T001100045,T001100046,T001100047,T001100048,T001100049,T001100050
56392679,0,,,232,105,127,26,12,14,206,93,113,118,54,64,193,87,106,185,83,102,88,39,49,47,20,27,19,8,11,4,1,3,0,0,0,66,66,10,16,12,6,9,6,7,56,27,29,9,54,0,5,9
56392680,0,,,33,14,19,2,2,0,31,12,19,18,7,11,26,10,16,26,10,16,13,5,8,6,1,5,5,1,4,0,0,0,0,0,0,10,10,2,2,2,1,1,2,0,8,2,6,0,9,0,2,1
56392681,0,,,130,60,70,7,5,2,123,55,68,51,24,27,121,55,66,119,54,65,72,31,41,38,11,27,19,5,14,2,0,2,0,0,0,51,51,15,14,11,5,3,2,1,36,17,19,2,47,0,14,6
56392682,1,,56392672,35,17,18,0,0,0,39,18,21,21,9,12,37,18,19,35,16,19,18,9,9,10,5,5,4,1,3,1,0,1,0,0,0,13,13,2,4,4,3,1,0,0,12,6,6,0,12,0,2,1
56392683,0,,,234,120,114,15,9,6,219,111,108,114,60,54,214,109,105,210,108,102,105,51,54,56,21,35,22,6,16,1,0,1,0,0,0,90,90,24,25,22,10,3,4,2,66,45,21,4,72,0,21,16
56392684,0,,,454,220,234,51,27,24,403,193,210,239,117,122,390,188,202,386,185,201,164,76,88,84,30,54,31,7,24,5,1,4,5,3,2,158,156,39,47,25,18,13,5,9,116,72,44,11,100,8,19,18
56392685,0,,,283,137,146,18,10,8,265,127,138,164,82,82,263,125,138,258,123,135,101,45,56,42,15,27,23,6,17,1,1,0,21,6,15,122,122,52,26,21,11,5,3,4,70,44,26,6,63,12,14,13
56392686,0,,,191,85,106,16,5,11,175,80,95,91,46,45,170,76,94,169,75,94,84,34,50,47,16,31,19,6,13,1,1,0,1,0,1,61,61,5,25,13,6,5,2,5,55,33,22,2,51,0,4,13
56392687,0,,,198,93,105,13,6,7,185,87,98,102,50,52,177,83,94,170,81,89,83,37,46,39,16,23,13,3,10,2,1,1,0,0,0,59,59,9,12,17,6,3,9,3,50,22,28,4,51,0,5,6
56392688,0,,,124,61,63,13,5,8,111,56,55,61,34,27,109,54,55,108,53,55,50,22,28,24,8,16,9,2,7,3,0,3,0,0,0,37,37,5,8,11,5,2,3,3,32,16,16,3,31,0,4,5
56392689,0,,,288,145,143,40,25,15,248,120,128,144,73,71,244,119,125,243,119,124,104,47,57,40,15,25,16,3,13,1,0,1,0,0,0,78,78,6,18,21,11,5,8,9,72,33,39,11,63,2,1,9
56392690,0,,,45,24,21,3,2,1,42,22,20,21,13,8,42,22,20,41,22,19,21,9,12,10,3,7,6,2,4,1,0,1,0,0,0,15,15,2,7,1,1,2,2,0,13,8,5,1,13,0,1,4
56392691,0,,,203,101,102,14,6,8,189,95,94,100,59,41,188,95,93,188,95,93,89,36,53,42,14,28,14,3,11,3,1,2,1,0,1,67,67,12,22,12,10,4,4,3,55,30,25,2,56,1,8,10
56392693,0,,,50,23,27,11,5,6,39,18,21,28,13,15,38,17,21,38,17,21,11,5,6,5,2,3,3,1,2,1,0,1,0,0,0,15,15,2,5,1,2,3,2,0,13,8,5,3,6,0,0,1
56392694,0,,,144,48,96,2,1,1,142,47,95,33,15,18,141,47,94,139,47,92,109,32,77,90,19,71,69,10,59,15,1,14,0,0,0,26,23,3,9,6,2,2,0,1,19,13,6,1,17,0,2,4
56392695,0,,,116,52,64,13,4,9,103,48,55,65,33,32,101,47,54,100,47,53,38,15,23,19,5,14,7,1,6,0,0,0,0,0,0,32,32,4,4,8,6,7,1,2,27,10,17,4,24,0,4,1
56392696,0,,,117,57,60,16,5,11,101,52,49,55,30,25,99,51,48,98,50,48,46,22,24,23,10,13,10,4,6,2,0,2,0,0,0,30,30,1,7,8,4,3,3,4,29,14,15,4,27,0,1,4
56392697,1,,56392698,133,70,63,13,10,3,128,64,64,65,36,29,125,61,64,123,60,63,63,28,35,32,13,19,14,3,11,1,0,1,0,0,0,39,39,3,11,8,9,6,2,2,37,18,19,5,37,0,3,8
56392698,2,56392697,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56392700,0,,,157,81,76,13,5,8,144,76,68,72,40,32,140,75,65,138,74,64,72,36,36,37,17,20,12,3,9,0,0,0,2,2,0,57,57,15,15,11,8,5,0,3,42,23,19,2,49,1,11,9
56392701,0,,,175,86,89,18,7,11,157,79,78,84,45,39,151,76,75,149,74,75,73,34,39,39,15,24,15,7,8,0,0,0,0,0,0,61,61,11,20,13,6,7,3,1,50,33,17,6,46,0,5,8
56392702,0,,,1171,559,612,109,57,52,1041,490,551,667,341,326,1008,475,533,982,469,513,374,149,225,211,66,145,77,18,59,4,0,4,9,0,9,456,453,142,134,80,51,29,9,8,303,228,75,28,225,16,48,51
56392703,0,,,5746,2715,3031,609,299,310,4994,2342,2652,3058,1531,1527,4865,2276,2589,4787,2238,2549,1936,811,1125,1065,399,666,389,123,266,33,5,28,35,10,25,2571,2569,958,770,427,255,100,42,17,1590,1307,283,178,1303,90,389,336
56392704,0,,,4954,2311,2643,499,253,246,4278,1975,2303,2686,1343,1343,4155,1910,2245,4083,1873,2210,1592,632,960,861,275,586,357,96,261,31,7,24,40,17,23,2417,2409,1116,633,346,213,66,17,18,1270,1058,212,136,1071,102,390,233
56392705,0,,,4998,2443,2555,602,315,287,4201,2025,2176,2932,1468,1464,4046,1954,2092,3910,1891,2019,1269,557,712,610,251,359,177,58,119,18,5,13,36,15,21,2412,2408,1112,594,332,225,101,27,17,1271,1076,195,159,880,221,272,221
56392706,0,,,1285,620,665,145,79,66,1130,537,593,718,352,366,1090,516,574,1067,505,562,412,185,227,184,64,120,67,19,48,8,2,6,2,0,2,537,537,172,163,99,57,24,15,7,358,293,65,37,274,12,70,78
56392709,0,,,16,7,9,0,0,0,16,7,9,9,4,5,16,7,9,16,7,9,7,3,4,6,2,4,2,1,1,0,0,0,0,0,0,5,5,0,1,2,2,0,0,0,5,3,2,0,5,0,0,1
56392710,0,,,868,425,443,152,77,75,701,340,361,533,267,266,671,324,347,658,318,340,168,73,95,81,30,51,33,10,23,0,0,0,4,3,1,310,309,54,104,63,53,21,10,4,252,216,36,53,103,11,10,34
56392711,0,,,125,59,66,16,8,8,109,51,58,62,34,28,107,50,57,107,50,57,47,17,30,26,8,18,12,2,10,1,0,1,0,0,0,35,35,5,6,10,4,2,4,4,30,12,18,3,30,0,2,2
56392712,0,,,220,109,111,16,10,6,199,97,102,120,59,61,189,90,99,184,88,96,79,38,41,46,23,23,20,7,13,0,0,0,6,2,4,74,74,9,24,19,8,10,4,0,63,38,25,5,52,0,6,13
56392713,0,,,344,156,188,30,14,16,314,142,172,178,83,95,304,139,165,297,136,161,136,59,77,59,18,41,31,4,27,1,1,0,6,4,2,125,124,32,36,21,17,11,4,3,91,63,28,6,83,1,20,17
56392714,0,,,4141,2091,2050,484,256,228,3514,1750,1764,2452,1312,1140,3384,1682,1702,3290,1622,1668,1062,438,624,520,201,319,153,40,113,11,1,10,42,23,19,1924,1922,833,503,268,193,82,26,17,1059,877,182,143,692,240,164,183
56392715,0,,,4470,2251,2219,592,315,277,3666,1828,1838,2816,1446,1370,3530,1758,1772,3357,1672,1685,850,382,468,337,131,206,89,27,62,8,4,4,62,21,41,2183,2178,1093,455,303,196,86,33,12,1055,905,150,188,585,321,172,143
56392716,0,,,1579,801,778,261,139,122,1277,639,638,943,484,459,1232,617,615,1187,590,597,334,155,179,112,46,66,32,9,23,1,0,1,8,6,2,663,663,230,177,112,87,42,7,8,424,361,63,80,227,43,51,68
56392718,0,,,54,24,30,7,4,3,47,20,27,22,9,13,47,20,27,47,20,27,25,11,14,12,3,9,5,0,5,0,0,0,0,0,0,18,18,5,5,2,4,0,0,2,13,8,5,1,17,0,5,2
56392719,0,,,79,43,36,6,2,4,73,41,32,39,22,17,72,40,32,72,40,32,34,19,15,17,7,10,5,3,2,0,0,0,2,0,2,25,25,3,8,5,4,3,1,1,22,14,8,3,23,0,2,3
56392720,0,,,794,362,432,122,66,56,657,289,368,449,217,232,633,275,358,621,272,349,208,72,136,136,34,102,76,12,64,11,1,10,2,0,2,263,261,58,78,53,46,19,7,0,197,170,27,29,74,8,10,22
56392721,0,,,283,142,141,15,5,10,266,136,130,144,80,64,257,129,128,252,124,128,122,56,66,61,25,36,26,7,19,3,0,3,0,0,0,94,94,15,27,24,11,7,9,1,78,40,38,4,69,0,6,14
56392722,0,,,287,142,145,45,25,20,241,116,125,139,75,64,233,111,122,229,108,121,102,41,61,44,16,28,22,5,17,2,0,2,0,0,0,96,96,20,26,18,16,5,8,3,76,52,24,11,62,0,13,10
56392723,0,,,268,119,149,33,12,21,233,107,126,139,68,71,225,105,120,221,104,117,94,39,55,35,14,21,13,3,10,1,0,1,0,0,0,94,94,27,19,18,14,6,7,3,67,36,31,12,60,1,13,4
56392724,0,,,1068,583,485,85,37,48,952,528,424,642,384,258,930,519,411,891,485,406,310,144,166,144,66,78,50,19,31,3,0,3,5,3,2,514,514,234,133,66,51,16,12,2,274,214,60,24,202,95,39,51
56392725,0,,,2395,1125,1270,220,116,104,2111,969,1142,1244,632,612,2032,935,1097,1966,898,1068,867,337,530,500,172,328,162,45,117,18,2,16,16,11,5,1116,1109,509,318,137,83,31,24,7,595,499,96,53,527,129,169,145
56392726,0,,,929,381,548,71,31,40,856,350,506,339,162,177,841,344,497,824,337,487,517,188,329,373,114,259,195,41,154,33,2,31,16,1,15,276,271,92,89,42,23,17,4,4,179,148,31,15,161,12,48,49
56392727,0,,,50,25,25,9,6,3,41,19,22,23,9,14,41,19,22,41,19,22,18,10,8,10,4,6,6,2,4,1,0,1,0,0,0,18,18,7,2,5,1,0,1,2,10,5,5,2,14,0,7,1
56392729,1,,56392739,23,11,12,5,3,2,23,10,13,12,6,6,23,10,13,23,10,13,11,4,7,6,1,5,4,0,4,1,0,1,0,0,0,8,8,3,4,0,1,0,1,1,7,4,3,2,9,0,2,2
56392730,0,,,139,68,71,12,6,6,122,59,63,56,31,25,121,58,63,121,58,63,66,28,38,36,14,22,13,3,10,1,0,1,0,0,0,45,45,6,13,13,5,3,2,3,37,21,16,3,41,0,5,9
56392731,0,,,116,54,62,8,1,7,108,53,55,64,33,31,107,53,54,106,52,54,44,20,24,20,9,11,3,1,2,0,0,0,1,0,1,20,17,3,3,4,2,1,1,3,14,5,9,3,15,0,3,2
56392732,0,,,224,112,112,22,8,14,201,103,98,117,66,51,195,100,95,193,98,95,84,37,47,40,16,24,13,4,9,3,0,3,0,0,0,74,74,13,19,21,6,8,5,2,60,38,22,4,51,3,4,11
56392733,0,,,86,44,42,6,3,3,80,41,39,35,21,14,77,38,39,76,38,38,45,20,25,20,9,11,10,3,7,0,0,0,0,0,0,26,26,3,7,6,4,2,3,1,23,12,11,2,24,0,3,5
56392734,0,,,283,143,140,32,15,17,251,128,123,148,82,66,245,125,120,243,124,119,103,46,57,45,13,32,20,3,17,2,0,2,1,1,0,92,92,21,24,15,11,9,7,5,70,39,31,6,68,1,10,9
56392735,0,,,308,164,144,25,16,9,276,145,131,187,105,82,270,141,129,246,125,121,89,40,49,47,21,26,16,6,10,2,0,2,17,11,6,91,90,24,22,14,11,5,10,4,65,35,30,4,55,3,2,12
56392736,0,,,2447,1137,1310,304,154,150,2127,974,1153,1488,716,772,2044,935,1109,2000,914,1086,639,258,381,343,99,244,172,28,144,23,0,23,86,52,34,886,879,196,316,163,128,48,25,3,676,606,70,61,303,8,71,108
56392737,0,,,315,166,149,39,28,11,271,136,135,235,117,118,257,129,128,246,121,125,36,19,17,11,5,6,4,1,3,0,0,0,4,1,3,103,103,11,25,30,22,14,1,0,91,80,11,8,25,0,3,6
56392738,0,,,40,23,17,1,1,0,39,22,17,24,14,10,35,21,14,35,21,14,15,8,7,10,5,5,2,1,1,0,0,0,0,0,0,14,14,3,3,4,2,1,1,0,11,7,4,0,9,0,1,0
56392739,2,56392729,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56392740,0,,,259,129,130,36,18,18,223,111,112,123,68,55,218,107,111,216,107,109,100,43,57,57,21,36,22,6,16,2,1,1,1,0,1,74,74,11,17,17,9,5,8,7,63,33,30,9,62,0,9,9
56392741,0,,,61,25,36,3,1,2,58,24,34,30,14,16,55,23,32,54,22,32,28,10,18,16,6,10,3,1,2,0,0,0,0,0,0,19,19,5,4,2,3,1,3,1,14,6,8,0,17,0,5,2
56392742,0,,,147,70,77,14,8,6,133,62,71,68,34,34,129,61,68,127,60,67,65,28,37,28,11,17,12,3,9,1,0,1,0,0,0,45,45,2,13,18,4,1,6,1,43,27,16,3,39,0,2,8
56392743,0,,,82,42,40,7,5,2,75,37,38,43,27,16,72,35,37,72,35,37,32,10,22,20,4,16,11,1,10,1,0,1,0,0,0,24,24,4,7,4,3,1,0,5,19,10,9,1,19,0,4,2
56392744,0,,,103,55,48,12,8,4,91,47,44,57,32,25,87,45,42,86,45,41,34,15,19,19,8,11,7,3,4,0,0,0,0,0,0,31,31,4,8,4,7,5,3,0,27,17,10,2,24,0,4,4
56392745,0,,,375,179,196,38,23,15,337,156,181,217,109,108,329,152,177,328,151,177,120,47,73,68,21,47,26,4,22,4,0,4,0,0,0,114,114,13,27,31,21,10,6,6,101,54,47,11,81,0,7,8
56392746,0,,,57,28,29,3,1,2,54,27,27,25,16,9,52,25,27,52,25,27,29,11,18,26,9,17,13,4,9,2,0,2,0,0,0,13,12,2,3,1,4,2,0,0,10,6,4,2,8,0,2,0
56392747,0,,,94,45,49,5,4,1,89,41,48,52,26,26,88,40,48,86,39,47,37,15,22,22,8,14,10,4,6,0,0,0,1,0,1,37,37,9,12,9,4,0,3,0,28,18,10,0,28,0,6,2
56392748,0,,,50,23,27,8,4,4,42,19,23,33,17,16,40,17,23,40,17,23,9,2,7,4,0,4,1,0,1,0,0,0,0,0,0,10,10,0,1,0,3,2,3,1,10,1,9,4,7,0,0,0
56392749,0,,,23,14,9,1,1,0,22,13,9,12,7,5,21,12,9,20,11,9,10,6,4,5,2,3,2,1,1,0,0,0,0,0,0,9,9,4,1,1,1,2,0,0,5,3,2,0,8,0,4,0
56392750,0,,,66,33,33,7,5,2,59,28,31,37,17,20,56,26,30,54,25,29,22,11,11,9,4,5,0,0,0,0,0,0,1,0,1,21,21,5,2,5,5,2,2,0,16,9,7,3,16,0,5,0
56392751,0,,,254,123,131,33,14,19,221,109,112,125,68,57,216,105,111,214,104,110,96,41,55,48,20,28,18,5,13,1,0,1,2,0,2,77,77,9,24,13,10,11,7,3,68,35,33,6,61,0,5,8
56392752,0,,,107,54,53,12,9,3,95,45,50,56,29,27,94,45,49,92,44,48,39,16,23,19,7,12,7,2,5,1,0,1,0,0,0,36,36,5,10,10,6,2,3,0,31,22,9,1,24,0,2,6
56392753,0,,,258,130,128,30,17,13,228,113,115,130,66,64,225,111,114,219,107,112,98,47,51,43,17,26,17,6,11,1,0,1,0,0,0,76,76,7,21,22,6,9,7,4,69,41,28,9,59,0,7,9
56392754,0,,,1325,639,686,170,94,76,1151,544,607,745,374,371,1127,534,593,1106,522,584,406,170,236,202,80,122,68,21,47,5,0,5,1,0,1,457,455,78,141,102,70,36,14,14,371,267,104,40,276,6,41,62
56392755,0,,,138,70,68,17,6,11,120,63,57,69,36,33,117,63,54,116,63,53,51,27,24,25,12,13,8,3,5,0,0,0,0,0,0,38,38,4,7,8,7,6,4,2,33,17,16,6,32,0,3,5
56392756,0,,,55,25,30,8,5,3,47,20,27,29,13,16,45,19,26,45,19,26,18,7,11,10,2,8,6,0,6,0,0,0,0,0,0,14,14,1,4,3,1,1,1,3,12,6,6,2,12,0,1,1
56392757,0,,,146,72,74,23,9,14,123,63,60,73,41,32,121,62,59,120,61,59,50,22,28,25,11,14,8,2,6,0,0,0,0,0,0,38,38,4,7,7,4,9,3,4,34,16,18,4,30,0,3,4
56392758,0,,,147,72,75,12,9,3,135,63,72,71,37,34,129,61,68,129,61,68,64,26,38,41,17,24,20,6,14,3,0,3,0,0,0,47,47,7,11,14,5,5,4,1,40,20,20,4,41,0,7,7
56392759,0,,,38,18,20,0,0,0,38,18,20,22,11,11,37,17,20,37,17,20,16,7,9,6,2,4,1,0,1,0,0,0,0,0,0,13,13,2,4,3,1,3,0,0,11,5,6,0,12,0,2,3
56392760,0,,,105,52,53,16,8,8,89,44,45,44,21,23,87,42,45,87,42,45,45,23,22,19,9,10,5,2,3,0,0,0,0,0,0,37,37,11,10,4,5,2,3,2,26,15,11,3,30,0,10,6
56392761,0,,,164,81,83,25,11,14,139,70,69,89,47,42,132,66,66,130,64,66,50,23,27,18,5,13,9,2,7,2,0,2,0,0,0,51,51,7,15,9,9,5,3,3,44,30,14,10,34,0,6,7
56392762,0,,,286,134,152,31,20,11,255,114,141,140,64,76,246,111,135,241,109,132,115,50,65,58,21,37,19,5,14,0,0,0,3,0,3,91,90,17,23,25,6,7,4,8,73,36,37,5,69,0,10,15
56392763,0,,,64,27,37,3,0,3,61,27,34,33,15,18,60,27,33,60,27,33,28,12,16,14,4,10,7,2,5,2,0,2,0,0,0,24,24,4,8,8,1,2,1,0,20,15,5,0,17,0,3,5
56392764,0,,,1000,484,516,149,72,77,851,412,439,554,275,279,815,398,417,797,388,409,297,137,160,141,50,91,50,13,37,2,0,2,7,4,3,331,330,53,95,67,62,33,11,9,274,202,72,43,188,7,35,38
56392765,0,,,1136,550,586,148,80,68,975,463,512,664,332,332,935,446,489,916,436,480,311,131,180,150,53,97,42,9,33,2,0,2,7,4,3,442,442,111,132,102,57,22,12,6,326,255,71,44,218,13,55,45
56392766,0,,,220,118,102,31,17,14,189,101,88,113,61,52,182,99,83,178,98,80,76,40,36,35,17,18,12,6,6,1,1,0,1,0,1,66,66,8,22,10,11,2,8,5,58,36,22,4,46,0,4,11
56392767,0,,,82,42,40,6,5,1,74,35,39,42,22,20,71,34,37,67,33,34,32,13,19,15,5,10,6,2,4,0,0,0,0,0,0,24,24,3,6,5,4,2,3,1,21,7,14,4,18,0,1,3
56392768,0,,,371,164,207,35,17,18,336,147,189,158,82,76,327,143,184,323,141,182,178,65,113,130,37,93,86,24,62,18,3,15,0,0,0,119,118,34,37,27,9,5,4,2,84,62,22,9,70,1,24,10
56392769,0,,,75,39,36,5,4,1,70,35,35,33,21,12,70,35,35,70,35,35,37,14,23,26,8,18,12,3,9,1,0,1,0,0,0,35,35,14,10,6,2,3,0,0,21,14,7,2,27,0,10,4
56392770,0,,,241,111,130,41,23,18,200,88,112,128,60,68,195,87,108,192,85,107,72,28,44,38,11,27,17,3,14,2,0,2,2,0,2,75,75,9,22,16,12,8,6,2,65,40,25,17,48,0,7,10
56392771,0,,,286,137,149,51,30,21,235,107,128,144,70,74,226,102,124,223,102,121,91,37,54,47,16,31,13,4,9,1,0,1,0,0,0,87,87,5,26,21,16,15,2,2,82,54,28,14,56,1,4,18
56392772,0,,,162,88,74,16,11,5,146,77,69,70,36,34,139,74,65,138,73,65,76,41,35,34,17,17,8,4,4,1,0,1,0,0,0,51,51,6,17,11,7,3,4,3,44,25,19,3,45,0,6,10
56392773,0,,,298,140,158,31,15,16,267,125,142,144,69,75,256,120,136,254,119,135,123,56,67,49,21,28,17,5,12,0,0,0,1,0,1,95,95,18,26,23,9,4,6,9,77,40,37,7,78,0,16,13
56392774,0,,,144,65,79,11,8,3,133,57,76,82,39,43,129,57,72,124,55,69,51,18,33,23,2,21,8,0,8,0,0,0,0,0,0,39,39,3,9,8,7,6,3,3,36,15,21,1,36,0,3,3
56392775,0,,,154,79,75,20,9,11,134,70,64,87,47,40,131,68,63,129,68,61,47,23,24,25,9,16,9,1,8,1,0,1,0,0,0,51,51,12,14,6,6,6,7,0,39,20,19,3,34,0,4,3
56392776,0,,,13,7,6,0,0,0,13,7,6,4,2,2,13,7,6,13,7,6,9,5,4,4,2,2,1,0,1,0,0,0,0,0,0,5,5,0,2,3,0,0,0,0,5,4,1,0,5,0,0,2
56392777,0,,,121,61,60,6,3,3,115,58,57,63,31,32,114,57,57,114,57,57,52,27,25,34,15,19,17,8,9,1,0,1,0,0,0,35,35,2,10,7,7,6,1,2,33,16,17,1,31,0,2,3
56392778,0,,,87,39,48,7,1,6,80,38,42,40,23,17,77,36,41,75,35,40,40,15,25,25,9,16,10,3,7,0,0,0,0,0,0,35,35,10,13,5,2,3,1,1,25,18,7,2,27,0,6,7
56392779,0,,,785,380,405,84,50,34,701,330,371,416,209,207,674,319,355,657,311,346,285,121,164,168,70,98,59,17,42,6,1,5,4,2,2,263,263,53,69,57,32,25,21,6,208,132,76,24,187,1,43,28
56392780,0,,,124,60,64,17,10,7,107,50,57,62,31,31,102,46,56,102,46,56,45,19,26,22,7,15,15,5,10,3,1,2,1,0,1,41,41,8,11,10,6,2,1,3,33,21,12,3,26,0,4,6
56392781,0,,,214,102,112,22,14,8,192,88,104,101,50,51,190,87,103,189,86,103,91,38,53,39,11,28,20,4,16,4,1,3,1,0,1,73,73,11,24,17,9,6,4,2,62,39,23,5,59,0,7,11
56392782,0,,,98,50,48,14,7,7,84,43,41,48,26,22,83,42,41,80,40,40,36,17,19,19,9,10,9,2,7,2,0,2,0,0,0,30,30,4,11,5,2,3,1,4,26,15,11,4,25,0,4,6
56392783,0,,,189,85,104,14,8,6,175,77,98,95,42,53,170,74,96,168,73,95,80,35,45,38,15,23,10,2,8,0,0,0,1,0,1,57,57,7,14,14,9,4,7,2,50,26,24,4,49,0,5,10
56392784,0,,,104,49,55,9,6,3,95,43,52,47,20,27,93,43,50,93,43,50,48,23,25,19,5,14,12,3,9,3,0,3,1,0,1,28,28,0,8,6,8,2,1,3,28,11,17,3,24,0,0,4
56392785,0,,,333,162,171,36,15,21,297,147,150,173,93,80,290,143,147,289,143,146,124,54,70,51,17,34,23,6,17,2,0,2,0,0,0,110,110,13,40,23,15,8,7,4,97,68,29,9,76,0,10,24
56392786,0,,,152,77,75,19,11,8,133,66,67,80,45,35,130,65,65,128,64,64,53,21,32,26,8,18,12,3,9,0,0,0,0,0,0,47,47,7,8,17,7,2,3,3,40,21,19,4,35,2,4,3
56392787,1,,56392797,112,52,60,31,12,19,82,41,41,58,32,26,77,38,39,76,37,39,24,9,15,14,3,11,4,1,3,1,0,1,0,0,0,33,33,7,5,6,7,5,3,1,27,20,7,8,18,0,5,1
56392788,0,,,44,20,24,5,2,3,39,18,21,28,12,16,37,17,20,36,17,19,11,6,5,4,2,2,0,0,0,0,0,0,0,0,0,10,10,1,2,1,1,2,1,2,9,3,6,2,8,0,1,0
56392789,0,,,82,38,44,11,5,6,71,33,38,44,23,21,69,32,37,68,32,36,27,10,17,12,2,10,8,1,7,1,0,1,0,0,0,21,21,3,4,1,4,4,3,2,18,6,12,5,18,0,2,0
56392790,0,,,50,25,25,2,1,1,48,24,24,27,16,11,47,23,24,46,23,23,21,8,13,15,6,9,3,1,2,0,0,0,0,0,0,16,16,3,2,5,3,2,1,0,13,6,7,0,14,1,2,1
56392791,0,,,148,66,82,32,17,15,116,49,67,81,34,47,109,46,63,107,45,62,35,15,20,20,7,13,7,3,4,0,0,0,0,0,0,51,51,11,16,8,5,7,2,2,40,32,8,5,23,1,6,5
56392792,0,,,295,145,150,21,10,11,274,135,139,166,87,79,265,130,135,262,129,133,108,48,60,59,21,38,25,7,18,2,0,2,2,0,2,88,87,11,24,15,14,14,4,5,76,38,38,6,69,0,6,4
56392793,0,,,205,101,104,35,19,16,170,82,88,111,57,54,166,79,87,163,76,87,59,25,34,27,9,18,11,3,8,2,0,2,1,0,1,59,59,9,11,15,7,3,12,2,50,23,27,5,42,0,5,2
56392794,0,,,23,11,12,2,0,2,21,11,10,12,6,6,20,10,10,19,10,9,9,5,4,3,1,2,2,1,1,0,0,0,0,0,0,7,7,0,3,0,3,1,0,0,7,4,3,0,5,0,0,2
56392795,0,,,286,140,146,38,19,19,248,121,127,148,80,68,235,113,122,229,111,118,100,41,59,43,15,28,17,4,13,3,0,3,0,0,0,89,89,16,21,20,10,13,4,5,71,39,32,7,65,0,11,9
56392796,0,,,64,31,33,7,3,4,57,28,29,31,17,14,57,28,29,57,28,29,26,11,15,11,5,6,5,3,2,1,0,1,0,0,0,19,19,0,8,5,2,2,0,2,19,10,9,4,15,0,0,3
56392797,2,56392787,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56393000,0,,,148,72,76,11,8,3,137,64,73,69,35,34,135,63,72,134,63,71,68,29,39,35,14,21,15,4,11,0,0,0,0,0,0,50,50,7,15,12,10,2,3,1,43,27,16,3,41,0,6,5
56393001,1,,56393002,250,125,125,35,22,13,226,109,117,130,65,65,222,108,114,217,104,113,96,44,52,46,17,29,19,5,14,2,0,2,0,0,0,80,79,13,23,16,14,11,2,3,68,46,22,6,54,0,11,13
56393002,2,56393001,,11,6,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56393003,0,,,158,80,78,15,7,8,143,73,70,83,46,37,138,68,70,135,67,68,60,27,33,26,10,16,10,1,9,0,0,0,2,0,2,47,47,3,12,14,8,4,5,1,43,27,16,1,34,0,2,5
56393004,2,56393014,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56393009,2,56393019,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56393010,0,,,298,147,151,38,22,16,260,125,135,154,75,79,256,124,132,252,122,130,106,50,56,39,16,23,13,3,10,1,0,1,0,0,0,87,87,6,25,20,16,9,5,6,81,52,29,11,61,0,3,15
56393014,1,,56393004,172,89,83,18,10,8,157,80,77,89,45,44,153,78,75,152,77,75,68,35,33,25,9,16,10,2,8,0,0,0,0,0,0,49,49,6,14,10,5,5,6,4,44,24,20,6,45,0,6,7
56393017,0,,,19,10,9,0,0,0,19,10,9,7,4,3,19,10,9,19,10,9,12,6,6,9,4,5,1,0,1,0,0,0,0,0,0,7,7,1,2,3,0,1,0,0,6,4,2,0,7,0,1,1
56393019,1,,56393009,121,56,65,6,2,4,122,58,64,72,34,38,119,56,63,114,53,61,50,24,26,29,13,16,5,1,4,0,0,0,1,0,1,33,33,2,12,8,4,1,6,3,33,20,13,3,32,0,2,5
56393020,1,,56393030,257,127,130,34,17,17,228,113,115,146,72,74,220,107,113,218,106,112,82,41,41,40,21,19,8,5,3,0,0,0,0,0,0,95,95,21,33,15,15,11,0,2,75,57,18,7,57,0,13,16
56393027,0,,,49,25,24,1,1,0,48,24,24,23,15,8,47,24,23,47,24,23,25,9,16,12,3,9,7,2,5,1,0,1,0,0,0,20,20,7,5,3,2,3,0,0,13,6,7,0,18,0,6,1
